"id","code","name","profession_classifier_catalog_id/id"
"pc_06279","8152","Флюсувальник","cat_8152"
"pc_06280","8152","Формувальник пакетів","cat_8152"
"pc_06281","8152","Фритівник (емалювання)","cat_8152"
"pc_06282","8152","Хлораторник електродної продукції","cat_8152"
"pc_06283","8152","Чистильник випарних апаратів","cat_8152"
"pc_06284","8152","Шихтувальник в алмазному виробництві","cat_8152"
"pc_06285","8152","Електродник (виробництво електродної продукції)","cat_8152"
"pc_06286","8152","Електросушильник кабелів","cat_8152"
"pc_06287","8152","Емульсовар","cat_8152"
"pc_06288","8152","Машиніст термоустановки","cat_8152"
"pc_06289","8153","Апаратник очищення стічних вод (спеціальні хімічні виробництва)","cat_8153"
"pc_06290","8153","Апаратник промивання (спеціальні хімічні виробництва)","cat_8153"
"pc_06291","8153","Апаратник мокрої класифікації","cat_8153"
"pc_06292","8153","Апаратник знеповітрювання та фільтрації","cat_8153"
"pc_06293","8153","Апаратник віджимання","cat_8153"
"pc_06294","8153","Апаратник відстоювання","cat_8153"
"pc_06295","8153","Апаратник очищення рідини","cat_8153"
"pc_06296","8153","Апаратник промивання","cat_8153"
"pc_06297","8153","Апаратник сепарування","cat_8153"
"pc_06298","8153","Апаратник фільтрації","cat_8153"
"pc_06299","8153","Апаратник центрифугування","cat_8153"
"pc_06300","8153","Апаратник екстрагування танідів","cat_8153"
"pc_06301","8153","Дистиляторник ртуті","cat_8153"
"pc_06302","8153","Завантажувач (вивантажувач) дифузорів","cat_8153"
"pc_06303","8153","Машиніст фільтр-преса","cat_8153"
"pc_06304","8153","Оператор іонообміну","cat_8153"
"pc_06305","8153","Перезарядник фільтр-пресів та діалізаторів","cat_8153"
"pc_06306","8153","Регенераторник відпрацьованого масла","cat_8153"
"pc_06307","8153","Сепараторник біомаси","cat_8153"
"pc_06308","8153","Центрифугувальник (виробництво цитринової та виннокам'яної кислот)","cat_8153"
"pc_06309","8153","Апаратник віджимання (спеціальні хімічні виробництва)","cat_8153"
"pc_06310","8154","Апаратник кристалізації (спеціальні хімічні виробництва)","cat_8154"
"pc_06311","8154","Апаратник нейтралізації продуктів ракетних рідинних двигунів","cat_8154"
"pc_06312","8154","Апаратник синтезу вибухових речовин (спеціальні хімічні виробництва)","cat_8154"
"pc_06313","8154","Заправник-випробувач виробів спеціальними продуктами","cat_8154"
"pc_06314","8154","Апаратник блочної знесолюючої установки атомної електростанції","cat_8154"
"pc_06315","8154","Автоклавник (виробництво цитринової та виннокам'яної кислот)","cat_8154"
"pc_06316","8154","Апаратник абсорбції","cat_8154"
"pc_06317","8154","Апаратник адсорбції","cat_8154"
"pc_06318","8154","Апаратник активації","cat_8154"
"pc_06319","8154","Апаратник алкілування","cat_8154"
"pc_06320","8154","Апаратник амінування","cat_8154"
"pc_06321","8154","Апаратник амонолізу","cat_8154"
"pc_06322","8154","Апаратник ацетилування","cat_8154"
"pc_06323","8154","Апаратник ацилювання","cat_8154"
"pc_06324","8154","Апаратник бромування","cat_8154"
"pc_06325","8154","Апаратник вакуумування","cat_8154"
"pc_06326","8154","Апаратник відновлення","cat_8154"
"pc_06327","8154","Апаратник вилуговування","cat_8154"
"pc_06328","8154","Апаратник газового консервування","cat_8154"
"pc_06329","8154","Апаратник гашення вапна","cat_8154"
"pc_06330","8154","Апаратник гідратації (хімічне виробництво)","cat_8154"
"pc_06331","8154","Апаратник гідрування","cat_8154"
"pc_06332","8154","Апаратник гідролізу","cat_8154"
"pc_06333","8154","Апаратник дегідратації","cat_8154"
"pc_06334","8154","Апаратник дегідрування","cat_8154"
"pc_06335","8154","Апаратник деполімеризації","cat_8154"
"pc_06336","8154","Апаратник десорбції","cat_8154"
"pc_06337","8154","Апаратник десублімації","cat_8154"
"pc_06338","8154","Апаратник діазотування","cat_8154"
"pc_06339","8154","Апаратник-заварювальник","cat_8154"
"pc_06340","8154","Апаратник ізомеризації","cat_8154"
"pc_06341","8154","Апаратник імідування","cat_8154"
"pc_06342","8154","Апаратник іонообмінного очищення гліцерину","cat_8154"
"pc_06343","8154","Апаратник карбоксилування","cat_8154"
"pc_06344","8154","Апаратник карбонізації","cat_8154"
"pc_06345","8154","Апаратник-конденсаторник","cat_8154"
"pc_06346","8154","Апаратник контактування","cat_8154"
"pc_06347","8154","Апаратник кристалізації","cat_8154"
"pc_06348","8154","Апаратник мерсеризації (хімічне виробництво)","cat_8154"
"pc_06349","8154","Апаратник метоксилування","cat_8154"
"pc_06350","8154","Апаратник-нейтралізаторник","cat_8154"
"pc_06351","8154","Апаратник нейтралізації","cat_8154"
"pc_06352","8154","Апаратник нітрування","cat_8154"
"pc_06353","8154","Апаратник нітрозування","cat_8154"
"pc_06354","8154","Апаратник нітрозного процесу","cat_8154"
"pc_06355","8154","Апаратник знесолювання води","cat_8154"
"pc_06356","8154","Апаратник окислення","cat_8154"
"pc_06357","8154","Апаратник омилення","cat_8154"
"pc_06358","8154","Апаратник осадження","cat_8154"
"pc_06359","8154","Апаратник осушування газу","cat_8154"
"pc_06360","8154","Апаратник очищення алмазного концентрату","cat_8154"
"pc_06361","8154","Апаратник очищення газу","cat_8154"
"pc_06362","8154","Апаратник перероблення відходів хімічного виробництва","cat_8154"
"pc_06363","8154","Апаратник поліконденсації","cat_8154"
"pc_06364","8154","Апаратник полімеризації","cat_8154"
"pc_06365","8154","Апаратник одержання гексахлорбензолу","cat_8154"
"pc_06366","8154","Апаратник одержання зародків діоксиду титану","cat_8154"
"pc_06367","8154","Апаратник одержання метатитанової кислоти","cat_8154"
"pc_06368","8154","Апаратник одержання нітролігніну","cat_8154"
"pc_06369","8154","Апаратник одержання трихлорпропану та дихлоргідрину","cat_8154"
"pc_06370","8154","Апаратник одержання вуглекислоти","cat_8154"
"pc_06371","8154","Апаратник одержання фотогіпосульфіту","cat_8154"
"pc_06372","8154","Апаратник одержання фуранових сполук","cat_8154"
"pc_06373","8154","Апаратник одержання хлорного заліза","cat_8154"
"pc_06374","8154","Апаратник з окислення кадмію","cat_8154"
"pc_06375","8154","Апаратник з виробництва синтетичних клеїльних смол","cat_8154"
"pc_06376","8154","Апаратник із збирання та збагачення шламу","cat_8154"
"pc_06377","8154","Апаратник приготування амальгами натрію","cat_8154"
"pc_06378","8154","Апаратник приготування каталізатора","cat_8154"
"pc_06379","8154","Апаратник приготування зв'язувальних (смол)","cat_8154"
"pc_06380","8154","Апаратник виробництва АГ-солі","cat_8154"
"pc_06381","8154","Апаратник виробництва адипінової кислоти","cat_8154"
"pc_06382","8154","Апаратник виробництва адипонітрилу","cat_8154"
"pc_06383","8154","Апаратник виробництва азобарвників","cat_8154"
"pc_06384","8154","Апаратник виробництва ""аеросили""","cat_8154"
"pc_06385","8154","Апаратник виробництва бертолетової солі","cat_8154"
"pc_06386","8154","Апаратник виробництва борної кислоти","cat_8154"
"pc_06387","8154","Апаратник виробництва гідросульфіту натрію","cat_8154"
"pc_06388","8154","Апаратник виробництва діоксиду хлору","cat_8154"
"pc_06389","8154","Апаратник виробництва диметилтерефталату","cat_8154"
"pc_06390","8154","Апаратник виробництва диціандіаміду","cat_8154"
"pc_06391","8154","Апаратник виробництва жовтого фосфору","cat_8154"
"pc_06392","8154","Апаратник виробництва казеїнового клею","cat_8154"
"pc_06393","8154","Апаратник виробництва контактної маси","cat_8154"
"pc_06394","8154","Апаратник виробництва контактної сірчаної кислоти","cat_8154"
"pc_06395","8154","Апаратник виробництва кісткового клею","cat_8154"
"pc_06396","8154","Апаратник виробництва барвників для хутра","cat_8154"
"pc_06397","8154","Апаратник виробництва червоного фосфору","cat_8154"
"pc_06398","8154","Апаратник виробництва кремнійорганічних лаків","cat_8154"
"pc_06399","8154","Апаратник виробництва кріоліту","cat_8154"
"pc_06400","8154","Апаратник виробництва літопону","cat_8154"
"pc_06401","8154","Апаратник виробництва міздрового клею","cat_8154"
"pc_06402","8154","Апаратник виробництва металевого натрію","cat_8154"
"pc_06403","8154","Апаратник виробництва миш'яковистих солей","cat_8154"
"pc_06404","8154","Апаратник виробництва надперекису калію","cat_8154"
"pc_06405","8154","Апаратник виробництва нейтрального кремнегелю","cat_8154"
"pc_06406","8154","Апаратник виробництва світлосполук","cat_8154"
"pc_06407","8154","Апаратник виробництва силікагелів","cat_8154"
"pc_06408","8154","Апаратник виробництва силікатного клею","cat_8154"
"pc_06409","8154","Апаратник виробництва спектрально-чистих газів","cat_8154"
"pc_06410","8154","Апаратник виробництва сульфітних солей","cat_8154"
"pc_06411","8154","Апаратник виробництва сульфомасел та отрутохімікатів","cat_8154"
"pc_06412","8154","Апаратник виробництва термічної фосфорної кислоти","cat_8154"
"pc_06413","8154","Апаратник виробництва гальмової рідини та антифризу","cat_8154"
"pc_06414","8154","Апаратник виробництва фенілметилуретилану","cat_8154"
"pc_06415","8154","Апаратник виробництва фоспору","cat_8154"
"pc_06416","8154","Апаратник виробництва фосфорних сполук","cat_8154"
"pc_06417","8154","Апаратник виробництва фталоціанінових барвників","cat_8154"
"pc_06418","8154","Апаратник виробництва фтористого натрію","cat_8154"
"pc_06419","8154","Апаратник виробництва хімічних реактивів","cat_8154"
"pc_06420","8154","Апаратник виробництва хромових сполук","cat_8154"
"pc_06421","8154","Апаратник виробництва ціанистих металів","cat_8154"
"pc_06422","8154","Апаратник виробництва цинкового купоросу","cat_8154"
"pc_06423","8154","Апаратник розкладання","cat_8154"
"pc_06424","8154","Апаратник рафінування лужних металів","cat_8154"
"pc_06425","8154","Апаратник регенерації","cat_8154"
"pc_06426","8154","Апаратник рекристалізації","cat_8154"
"pc_06427","8154","Апаратник рекуперації","cat_8154"
"pc_06428","8154","Апаратник синтезу","cat_8154"
"pc_06429","8154","Апаратник дозрівання оболонки","cat_8154"
"pc_06430","8154","Апаратник сульфування","cat_8154"
"pc_06431","8154","Апаратник-сульфувальник","cat_8154"
"pc_06432","8154","Апаратник-сульфітувальник","cat_8154"
"pc_06433","8154","Апаратник талової установки","cat_8154"
"pc_06434","8154","Апаратник установки дослідного виробництва","cat_8154"
"pc_06435","8154","Апаратник фенілування","cat_8154"
"pc_06436","8154","Апаратник ферментації затору","cat_8154"
"pc_06437","8154","Апаратник фосгенування","cat_8154"
"pc_06438","8154","Апаратник хлорування","cat_8154"
"pc_06439","8154","Апаратник ціанування","cat_8154"
"pc_06440","8154","Апаратник екстрагування","cat_8154"
"pc_06441","8154","Апаратник електролізу","cat_8154"
"pc_06442","8154","Апаратник етерифікації","cat_8154"
"pc_06443","8154","Дезактиваторник","cat_8154"
"pc_06444","8154","Дистилювальник ртуті","cat_8154"
"pc_06445","8154","Завантажувач хімічної сировини в апарати","cat_8154"
"pc_06446","8154","Вапногасильник","cat_8154"
"pc_06447","8154","Інокуляторник","cat_8154"
"pc_06448","8154","Контролер технологічного процесу (дубильно-екстрактне виробництво)","cat_8154"
"pc_06449","8154","Налагоджувальник устаткування лакофарбових покриттів","cat_8154"
"pc_06450","8154","Нейтралізаторник","cat_8154"
"pc_06451","8154","Оператор вирощування дріжджів","cat_8154"
"pc_06452","8154","Оператор вирощування чистої культури дріжджів","cat_8154"
"pc_06453","8154","Оператор дистанційного пульта керування у хімічному виробництві","cat_8154"
"pc_06454","8154","Оператор потокової лінії поліетиленування","cat_8154"
"pc_06455","8154","Оператор потокових ліній нанесення світлоповертальних сполук","cat_8154"
"pc_06456","8154","Оператор приготування затору","cat_8154"
"pc_06457","8154","Оператор установки вітамінізації дріжджів","cat_8154"
"pc_06458","8154","Розважувач хімічної сировини","cat_8154"
"pc_06459","8154","Реакторник","cat_8154"
"pc_06460","8154","Реакторник хімочищення розсолу","cat_8154"
"pc_06461","8154","Різальник металевого натрію","cat_8154"
"pc_06462","8154","Збирач ртуті","cat_8154"
"pc_06463","8154","Готувач апретур, емульсій та лаків","cat_8154"
"pc_06464","8154","Стерилізаторник живильних середовищ","cat_8154"
"pc_06465","8154","Оператор спеціальної самохідної транспортної машини","cat_8154"
"pc_06466","8155","Авіаційний технік з паливно-мастильних матеріалів","cat_8155"
"pc_06467","8155","Апаратник випарювальної установки","cat_8155"
"pc_06468","8155","Контролер пічного господарства","cat_8155"
"pc_06469","8155","Контролер з якості нафти й нафтопродуктів","cat_8155"
"pc_06470","8155","Машиніст газороздавальної станції","cat_8155"
"pc_06471","8155","Машиніст з моторних випробувань палива","cat_8155"
"pc_06472","8155","Машиніст регенераційної установки","cat_8155"
"pc_06473","8155","Машиніст технологічних насосів","cat_8155"
"pc_06474","8155","Оператор газгольдерної станції","cat_8155"
"pc_06475","8155","Оператор заправних станцій","cat_8155"
"pc_06476","8155","Оператор технологічних установок","cat_8155"
"pc_06477","8159","Виготовлювач пристроїв для вирощування монокристалів","cat_8159"
"pc_06478","8159","Апаратник гранулювання (спеціальні хімічні виробництва)","cat_8159"
"pc_06479","8159","Апаратник комплексної установки (спеціальні хімічні виробництва)","cat_8159"
"pc_06480","8159","Вальцювальник ізоляційних покриттів","cat_8159"
"pc_06481","8159","Виготовлювач шнурових виробів","cat_8159"
"pc_06482","8159","Лаборант із спеціального палива","cat_8159"
"pc_06483","8159","Лаборант спеціальних хімічних покриттів","cat_8159"
"pc_06484","8159","Лаборант фізико-хімічного аналізу вибухонебезпечної сировини, напівфабрикатів та продукції (спеціальні хімічні виробництва)","cat_8159"
"pc_06485","8159","Лаборант-рахівник на спеціальних пневматичних гідростендах","cat_8159"
"pc_06486","8159","Оператор дистанційного керування технологічним процесом (спеціальні хімічні виробництва)","cat_8159"
"pc_06487","8159","Патронувальник","cat_8159"
"pc_06488","8159","Просівальник (спеціальні хімічні виробництва)","cat_8159"
"pc_06489","8159","Оператор устаткування для подавлення радіоактивності та дезактивації","cat_8159"
"pc_06490","8159","Апаратник установок для подавлення радіоактивності та дезактивації","cat_8159"
"pc_06491","8159","Апаратник","cat_8159"
"pc_06492","8159","Апаратник азотування","cat_8159"
"pc_06493","8159","Апаратник балансових установок","cat_8159"
"pc_06494","8159","Апаратник вакуум-приймачів","cat_8159"
"pc_06495","8159","Апаратник повітроподілу","cat_8159"
"pc_06496","8159","Апаратник відновлення напівпровідникових матеріалів","cat_8159"
"pc_06497","8159","Апаратник виділення ацетофенону","cat_8159"
"pc_06498","8159","Апаратник виділення карбінолу","cat_8159"
"pc_06499","8159","Апаратник виділення псевдобутилену","cat_8159"
"pc_06500","8159","Апаратник виділення сірки","cat_8159"
"pc_06501","8159","Апаратник виділення фтористого бору","cat_8159"
"pc_06502","8159","Апаратник випарювання та гранулювання","cat_8159"
"pc_06503","8159","Апаратник витягання","cat_8159"
"pc_06504","8159","Апаратник газогенерації","cat_8159"
"pc_06505","8159","Апаратник газорозділення","cat_8159"
"pc_06506","8159","Апаратник гідрохлорування","cat_8159"
"pc_06507","8159","Апаратник деаерації","cat_8159"
"pc_06508","8159","Апаратник димеризації","cat_8159"
"pc_06509","8159","Апаратник диспергування лужних металів","cat_8159"
"pc_06510","8159","Апаратник диспропорціонування","cat_8159"
"pc_06511","8159","Апаратник вилучення побічних продуктів","cat_8159"
"pc_06512","8159","Апаратник конверсії","cat_8159"
"pc_06513","8159","Апаратник концентрування кислот","cat_8159"
"pc_06514","8159","Апаратник кристалізації та центрифугування","cat_8159"
"pc_06515","8159","Апаратник ксантогенування","cat_8159"
"pc_06516","8159","Апаратник лісохімічного устаткування","cat_8159"
"pc_06517","8159","Апаратник лиття й рубання","cat_8159"
"pc_06518","8159","Апаратник матування смоли","cat_8159"
"pc_06519","8159","Апаратник на установках деіонізації","cat_8159"
"pc_06520","8159","Апаратник зневоднення","cat_8159"
"pc_06521","8159","Апаратник знефенолування та знеспиридинування масел","cat_8159"
"pc_06522","8159","Апаратник фарбування галуну","cat_8159"
"pc_06523","8159","Апаратник оксимування","cat_8159"
"pc_06524","8159","Апаратник оброблення та сушіння хімічної нитки","cat_8159"
"pc_06525","8159","Апаратник охолодження","cat_8159"
"pc_06526","8159","Апаратник перегрівання","cat_8159"
"pc_06527","8159","Апаратник переетерифікації","cat_8159"
"pc_06528","8159","Апаратник з вирощування монокристалів та стрічок","cat_8159"
"pc_06529","8159","Апаратник підготовки сировини та відпускання напівфабрикатів і продукції","cat_8159"
"pc_06530","8159","Апаратник із завантаження пеку","cat_8159"
"pc_06531","8159","Апаратник з кристалізації","cat_8159"
"pc_06532","8159","Апаратник одержання високотемпературного пеку","cat_8159"
"pc_06533","8159","Апаратник одержання кумаронової смоли","cat_8159"
"pc_06534","8159","Апаратник одержання сірковуглецю-сирцю","cat_8159"
"pc_06535","8159","Апаратник одержання сульфату амонію","cat_8159"
"pc_06536","8159","Апаратник одержання сирого бензолу","cat_8159"
"pc_06537","8159","Апаратник одержання технічного вуглецю","cat_8159"
"pc_06538","8159","Апаратник одержання чистого антрацену","cat_8159"
"pc_06539","8159","Апаратник з насмоктування діафрагм","cat_8159"
"pc_06540","8159","Апаратник з одержання високочистих матеріалів для напівпровідникового виробництва","cat_8159"
"pc_06541","8159","Апаратник з виробництва та хімічного очищення напівпровідникових матеріалів","cat_8159"
"pc_06542","8159","Апаратник з регенерації селену","cat_8159"
"pc_06543","8159","Апаратник з регенерації сірки","cat_8159"
"pc_06544","8159","Апаратник з хімічного оброблення напівпровідникових матеріалів","cat_8159"
"pc_06545","8159","Апаратник приготування кам'яновугільного лаку","cat_8159"
"pc_06546","8159","Апаратник приготування мильного клею","cat_8159"
"pc_06547","8159","Апаратник приготування препарованої смоли","cat_8159"
"pc_06548","8159","Апаратник виробництва аміачної селітри","cat_8159"
"pc_06549","8159","Апаратник виробництва дициклопентадієну","cat_8159"
"pc_06550","8159","Апаратник виробництва індолу","cat_8159"
"pc_06551","8159","Апаратник виробництва калієвої селітри","cat_8159"
"pc_06552","8159","Апаратник виробництва креоліну та лізолу","cat_8159"
"pc_06553","8159","Апаратник виробництва малотонажних продуктів","cat_8159"
"pc_06554","8159","Апаратник виробництва сечовини","cat_8159"
"pc_06555","8159","Апаратник виробництва нітрату та нітриту натрію","cat_8159"
"pc_06556","8159","Апаратник виробництва нітрофоски","cat_8159"
"pc_06557","8159","Апаратник виробництва піридинових основ","cat_8159"
"pc_06558","8159","Апаратник виробництва регенеративних речовин","cat_8159"
"pc_06559","8159","Апаратник виробництва сульфату амонію","cat_8159"
"pc_06560","8159","Апаратник виробництва формованого коксу","cat_8159"
"pc_06561","8159","Апаратник розсіву","cat_8159"
"pc_06562","8159","Апаратник-сірнильник","cat_8159"
"pc_06563","8159","Апаратник спалювання сірководню","cat_8159"
"pc_06564","8159","Апаратник термооброблення коксованої шихти","cat_8159"
"pc_06565","8159","Апаратник уловлювання жирів","cat_8159"
"pc_06566","8159","Апаратник ущільнення технічного вуглецю","cat_8159"
"pc_06567","8159","Апаратник установки нейтрального газу","cat_8159"
"pc_06568","8159","Апаратник установки виробництва вибільної землі","cat_8159"
"pc_06569","8159","Апаратник фіксації","cat_8159"
"pc_06570","8159","Апаратник формування синтетичного каучуку","cat_8159"
"pc_06571","8159","Апаратник формування хімічного волокна","cat_8159"
"pc_06572","8159","Апаратник формування целофанової плівки","cat_8159"
"pc_06573","8159","Апаратник хемосорбції","cat_8159"
"pc_06574","8159","Апаратник лускування","cat_8159"
"pc_06575","8159","Апаратник етиленгліколевої установки","cat_8159"
"pc_06576","8159","Барильєтник","cat_8159"
"pc_06577","8159","Брикетувальник","cat_8159"
"pc_06578","8159","Вальцювальник (хімічне виробництво)","cat_8159"
"pc_06579","8159","Варник селену","cat_8159"
"pc_06580","8159","Водневик","cat_8159"
"pc_06581","8159","Вибірник металевого натрію","cat_8159"
"pc_06582","8159","Вивантажувач блоків полімеру","cat_8159"
"pc_06583","8159","Газівник коксових печей","cat_8159"
"pc_06584","8159","Газогенераторник","cat_8159"
"pc_06585","8159","Гарнітурник хімічного прядіння","cat_8159"
"pc_06586","8159","Генераторник","cat_8159"
"pc_06587","8159","Генераторник ацетиленової установки","cat_8159"
"pc_06588","8159","Графітувальник","cat_8159"
"pc_06589","8159","Дверевий","cat_8159"
"pc_06590","8159","Дублювальник листового матеріалу","cat_8159"
"pc_06591","8159","Завантажувач-вивантажувач","cat_8159"
"pc_06592","8159","Завантажувач-вивантажувач печей","cat_8159"
"pc_06593","8159","Завантажувач-вивантажувач термоантрацитових печей","cat_8159"
"pc_06594","8159","Заливальник коксу","cat_8159"
"pc_06595","8159","Заливальник магнітних сплавів на печах-кристалізаторах","cat_8159"
"pc_06596","8159","Заливальник цоколів","cat_8159"
"pc_06597","8159","Зарядник автоклавів","cat_8159"
"pc_06598","8159","Кабінник-кантівник","cat_8159"
"pc_06599","8159","Карбідувальник","cat_8159"
"pc_06600","8159","Карбонізатор","cat_8159"
"pc_06601","8159","Каталізаторник (електронна техніка)","cat_8159"
"pc_06602","8159","Каталізаторник (виробництво олії та жирів)","cat_8159"
"pc_06603","8159","Коксоочисник","cat_8159"
"pc_06604","8159","Коксорозвантажувач","cat_8159"
"pc_06605","8159","Контролер якості продукції та технологічного процесу (хімічне виробництво)","cat_8159"
"pc_06606","8159","Лаборант хімічного аналізу","cat_8159"
"pc_06607","8159","Люковий (коксохімічне виробництво)","cat_8159"
"pc_06608","8159","Люмінофорник-екранувальник","cat_8159"
"pc_06609","8159","Магнезувальник-вакуумник","cat_8159"
"pc_06610","8159","Матувальник-вакуумник","cat_8159"
"pc_06611","8159","Машиніст барабанного охолоджувача","cat_8159"
"pc_06612","8159","Машиніст газогенераторної станції","cat_8159"
"pc_06613","8159","Машиніст коксових машин","cat_8159"
"pc_06614","8159","Машиніст коксонавантажувальної машини","cat_8159"
"pc_06615","8159","Машиніст крана складу сульфату","cat_8159"
"pc_06616","8159","Машиніст мостового перевантажувача","cat_8159"
"pc_06617","8159","Машиніст устаткування розподільних нафтобаз","cat_8159"
"pc_06618","8159","Машиніст віджимального устаткування (дубильно-екстрактове виробництво)","cat_8159"
"pc_06619","8159","Машиніст прес-гранулятора","cat_8159"
"pc_06620","8159","Машиніст установки сухого гасіння коксу","cat_8159"
"pc_06621","8159","Машиніст електровоза гасильного вагона","cat_8159"
"pc_06622","8159","Мийник колб із застосуванням кислотних розчинів","cat_8159"
"pc_06623","8159","Намотувальник матеріалів і напівфабрикатів","cat_8159"
"pc_06624","8159","Настелювач фільтр-полотен","cat_8159"
"pc_06625","8159","Випалювач ламп","cat_8159"
"pc_06626","8159","Випалювач прядильних деталей","cat_8159"
"pc_06627","8159","Випалювач радіокераміки, п'єзокераміки та феритів","cat_8159"
"pc_06628","8159","Випалювач малювального вугілля","cat_8159"
"pc_06629","8159","Обтискувач електроз'єднувачів","cat_8159"
"pc_06630","8159","Збагачувач мікропорошку","cat_8159"
"pc_06631","8159","Оброблювач натрієвих болванок","cat_8159"
"pc_06632","8159","Оброблювач харчових продуктів і тари","cat_8159"
"pc_06633","8159","Оброблювач синтетичного каучуку","cat_8159"
"pc_06634","8159","Обхідник лінійний","cat_8159"
"pc_06635","8159","Оксидувальник-вакуумник","cat_8159"
"pc_06636","8159","Оператор вакуумних установок для нанесення покриттів на оптичні деталі","cat_8159"
"pc_06637","8159","Оператор газорозподільної станції","cat_8159"
"pc_06638","8159","Оператор дифузійних процесів","cat_8159"
"pc_06639","8159","Оператор коксосортувалки","cat_8159"
"pc_06640","8159","Оператор крутіння та витягання","cat_8159"
"pc_06641","8159","Оператор крутіння та намотування хімічних волокон","cat_8159"
"pc_06642","8159","Оператор магістральних газопроводів","cat_8159"
"pc_06643","8159","Оператор нафтоперекачувальної станції","cat_8159"
"pc_06644","8159","Оператор відстоювання та теплообміну","cat_8159"
"pc_06645","8159","Оператор плазмохімічних процесів","cat_8159"
"pc_06646","8159","Оператор з вирощування кристалів","cat_8159"
"pc_06647","8159","Оператор з вирощування кристалів п'єзокварцу","cat_8159"
"pc_06648","8159","Оператор з витягання світловодів","cat_8159"
"pc_06649","8159","Оператор підземних газогенераторів","cat_8159"
"pc_06650","8159","Оператор із захисних покриттів у виробництві масок кольорових кінескопів","cat_8159"
"pc_06651","8159","Оператор з нанесення газопоглинача","cat_8159"
"pc_06652","8159","Оператор з нарощування епітаксіальних шарів","cat_8159"
"pc_06653","8159","Оператор із збирання та очищення конденсату","cat_8159"
"pc_06654","8159","Оператор сушіння синтетичного каучуку","cat_8159"
"pc_06655","8159","Оператор товарний","cat_8159"
"pc_06656","8159","Оглядач нафтоналивних ємностей","cat_8159"
"pc_06657","8159","Обробник хімічних волокон","cat_8159"
"pc_06658","8159","Відпальник-вакуумник","cat_8159"
"pc_06659","8159","Відкатник-вакуумник","cat_8159"
"pc_06660","8159","Відливальник натрієвих болванок","cat_8159"
"pc_06661","8159","Перезарядник контактних апаратів","cat_8159"
"pc_06662","8159","Перемотувальник нитки","cat_8159"
"pc_06663","8159","Переробник радіоактивних відходів","cat_8159"
"pc_06664","8159","Полімеризаторник","cat_8159"
"pc_06665","8159","Полімеризаторник металевих форм та листів","cat_8159"
"pc_06666","8159","Полірувальник шроту","cat_8159"
"pc_06667","8159","Поляризатор","cat_8159"
"pc_06668","8159","Помічник майстра (хімічне виробництво)","cat_8159"
"pc_06669","8159","Пресувальник агломератів","cat_8159"
"pc_06670","8159","Пресувальник колагенового джгута","cat_8159"
"pc_06671","8159","Пресувальник нафталіну","cat_8159"
"pc_06672","8159","Пресувальник обмазувального преса","cat_8159"
"pc_06673","8159","Пресувальник стрижнів","cat_8159"
"pc_06674","8159","Пресувальник хімічного волокна","cat_8159"
"pc_06675","8159","Пресувальник електродної продукції","cat_8159"
"pc_06676","8159","Пресувальник електродів та елементів","cat_8159"
"pc_06677","8159","Готувач шихти напівпровідникових матеріалів","cat_8159"
"pc_06678","8159","Промивальник деталей та вузлів","cat_8159"
"pc_06679","8159","Просочувальник (електронна техніка)","cat_8159"
"pc_06680","8159","Просочувальник стрижнів","cat_8159"
"pc_06681","8159","Просівальник","cat_8159"
"pc_06682","8159","Розварник саломасу","cat_8159"
"pc_06683","8159","Розливальник хімічної продукції","cat_8159"
"pc_06684","8159","Рампівник","cat_8159"
"pc_06685","8159","Регенераторник дорогоцінних металів","cat_8159"
"pc_06686","8159","Різальник хімічного волокна","cat_8159"
"pc_06687","8159","Рекуператорник алмазів","cat_8159"
"pc_06688","8159","Ремонтувальник полімеризаційного інвентарю","cat_8159"
"pc_06689","8159","Складальник полімеризаційного інвентарю","cat_8159"
"pc_06690","8159","Складальник прядильних блоків та насосів","cat_8159"
"pc_06691","8159","Скруберник-насосник","cat_8159"
"pc_06692","8159","Снувальник (хімічне виробництво)","cat_8159"
"pc_06693","8159","Сортувальник коксу","cat_8159"
"pc_06694","8159","Ставильник (виробництво хімічних волокон)","cat_8159"
"pc_06695","8159","Сушильник ваніліну","cat_8159"
"pc_06696","8159","Сушильник виробів (ремізо-бердне виробництво)","cat_8159"
"pc_06697","8159","Тунельник (чорна металургія)","cat_8159"
"pc_06698","8159","Травильник купроксних випрямних елементів","cat_8159"
"pc_06699","8159","Травильник прецизійного травлення","cat_8159"
"pc_06700","8159","Травильник радіокераміки","cat_8159"
"pc_06701","8159","Травильник фольги (електронна техніка)","cat_8159"
"pc_06702","8159","Установник каталізаторних сіток","cat_8159"
"pc_06703","8159","Установник прядильних блоків та гарнітури","cat_8159"
"pc_06704","8159","Фільєрник","cat_8159"
"pc_06705","8159","Фільтр-пресувальник (електротехнічне виробництво)","cat_8159"
"pc_06706","8159","Формувальник анодів","cat_8159"
"pc_06707","8159","Формувальник селенових елементів","cat_8159"
"pc_06708","8159","Формувальник фольги","cat_8159"
"pc_06709","8159","Формувальник електродної маси","cat_8159"
"pc_06710","8159","Чистильник каналізаційних тунелів та каналів","cat_8159"
"pc_06711","8159","Чистильник полімеризаційних стаканів","cat_8159"
"pc_06712","8159","Електроверетенник","cat_8159"
"pc_06713","8159","Оператор хімічного цеху електростанції","cat_8159"
